user_id;segment_label
561798;free_meal
522532;hotel
796032;free_bag
579065;flight
530240;free_bag
519846;flight
526144;hotel
515200;hotel
510511;hotel
522265;hotel
535047;hotel
552732;free_bag
643929;free_bag
567195;free_meal
572826;free_meal
535879;hotel
542760;free_meal
551088;free_meal
602962;flight
511778;free_bag
534179;hotel
642344;hotel
586637;hotel
525515;hotel
522970;flight
638162;flight
525201;free_bag
522086;flight
516418;flight
630738;flight
512099;hotel
582723;hotel
542208;flight
602476;hotel
516061;flight
512201;hotel
491925;hotel
537470;hotel
521031;hotel
567589;cancellation
506828;free_bag
507036;free_bag
511680;free_bag
519626;free_meal
511377;free_meal
510219;free_meal
518743;free_meal
536652;free_meal
545360;free_meal
626986;free_meal
496332;flight
552929;free_bag
644870;free_bag
552558;free_bag
582768;free_bag
491124;free_meal
553791;free_bag
500745;hotel
527354;free_bag
541939;free_meal
546064;flight
457468;flight
531921;free_bag
510369;flight
538260;free_bag
553339;free_bag
526354;flight
523690;hotel
527038;flight
640715;flight
510815;flight
469824;hotel
513638;free_bag
538780;free_bag
546065;free_bag
516594;free_bag
554724;free_meal
696475;free_bag
513026;flight
449619;hotel
533222;free_bag
648990;hotel
610474;free_bag
556067;hotel
622708;flight
540180;hotel
519079;hotel
582227;flight
511666;free_bag
542471;hotel
521033;hotel
565949;free_bag
541289;hotel
521316;flight
606333;hotel
603875;hotel
550068;hotel
588386;free_bag
552303;free_bag
512786;free_bag
608860;free_bag
641102;free_bag
546161;flight
553904;free_meal
531670;hotel
589630;hotel
545070;free_meal
512197;free_bag
545399;free_bag
576962;free_meal
547878;hotel
607017;flight
575233;hotel
523256;free_meal
527507;hotel
508731;free_bag
590095;free_bag
512416;free_meal
495603;free_bag
542670;free_bag
543273;free_bag
426478;hotel
512696;free_bag
527470;free_bag
520556;hotel
518495;flight
589154;flight
678536;cancellation
522420;cancellation
515713;flight
566533;cancellation
595283;flight
561333;cancellation
568917;cancellation
576922;cancellation
660959;cancellation
474239;free_bag
486447;cancellation
615544;free_bag
521663;cancellation
522001;cancellation
526291;cancellation
528461;cancellation
531620;cancellation
539866;cancellation
556199;cancellation
515818;cancellation
545958;cancellation
562238;free_meal
530278;free_meal
540973;free_meal
584591;free_meal
538915;free_meal
402332;free_meal
589995;free_meal
512028;free_meal
462456;free_meal
531217;free_meal
589868;free_meal
468666;flight
544818;flight
498607;free_meal
655051;free_meal
516178;free_meal
509242;free_meal
525975;free_meal
533742;free_meal
495080;hotel
523700;hotel
338086;free_meal
517674;free_bag
555277;free_meal
583454;free_meal
711391;free_meal
525168;free_meal
517676;free_meal
464542;free_meal
533895;free_meal
558466;free_meal
526628;free_meal
509419;free_meal
531109;free_meal
489575;free_meal
478585;free_meal
564182;flight
568013;free_meal
507273;free_meal
526445;free_meal
486113;flight
547951;hotel
596409;hotel
539669;free_meal
531663;free_meal
542825;free_meal
526256;hotel
515243;free_meal
524358;cancellation
611583;free_meal
553456;free_meal
595442;free_meal
479071;free_meal
515953;flight
536791;flight
125845;free_meal
534840;hotel
440655;hotel
651675;free_bag
579323;free_bag
536050;free_bag
527451;free_meal
509069;free_meal
518092;free_meal
546702;free_meal
557236;free_meal
523756;flight
598590;free_meal
656920;flight
573946;flight
375729;flight
582011;flight
511560;flight
518372;flight
572396;flight
530687;hotel
609817;flight
436320;free_meal
582785;free_meal
548743;hotel
602827;hotel
600395;free_meal
614549;free_bag
538388;free_bag
549800;free_bag
512826;free_bag
513628;free_bag
588313;free_bag
597836;free_bag
605494;free_bag
635303;free_meal
647555;free_meal
529787;free_meal
511455;free_meal
532106;free_meal
549292;free_meal
591714;free_meal
541001;free_meal
564699;free_meal
509822;free_meal
523866;free_meal
590103;free_meal
530371;free_meal
544868;free_meal
512329;flight
591888;hotel
537560;hotel
557118;hotel
590202;flight
519912;flight
572992;free_bag
569150;free_bag
511860;free_meal
530585;free_meal
590379;free_meal
510044;hotel
518281;flight
621849;flight
542012;free_bag
476665;flight
570369;hotel
515103;hotel
517776;free_bag
605004;free_meal
464239;free_meal
549359;free_meal
511504;free_meal
520225;flight
522179;flight
626519;flight
521259;flight
482424;flight
602598;flight
544469;flight
724581;hotel
600648;hotel
576231;hotel
590434;free_bag
536764;free_bag
517700;free_bag
567961;free_meal
447053;free_meal
522939;free_meal
555326;free_meal
555151;hotel
559093;hotel
538714;flight
537393;hotel
597510;hotel
511783;hotel
552734;free_bag
527690;free_meal
531511;free_meal
522062;free_meal
417679;hotel
533129;hotel
542805;free_bag
570683;hotel
494294;hotel
559794;hotel
523877;free_bag
608287;free_meal
523981;free_meal
598265;free_meal
509530;free_meal
523505;free_meal
514318;flight
544254;flight
541516;flight
488480;flight
497225;flight
517150;flight
510961;flight
521434;free_bag
506704;free_bag
577180;flight
636874;flight
559211;flight
639571;hotel
537066;hotel
316527;hotel
561201;free_bag
444885;free_bag
605619;free_bag
615307;free_bag
558277;free_bag
521657;free_bag
560888;free_bag
513339;free_meal
528244;free_meal
407250;free_meal
512596;free_meal
428056;free_meal
513227;free_meal
520373;free_meal
549251;free_meal
570697;free_meal
591433;flight
605558;free_meal
509282;flight
509221;free_bag
612236;flight
583023;hotel
482548;cancellation
598687;free_bag
486270;free_meal
538074;hotel
534088;flight
483237;hotel
517968;hotel
518535;hotel
547412;free_bag
511440;free_bag
519285;free_meal
629701;free_meal
551834;free_meal
517491;free_bag
554079;flight
553219;hotel
580515;flight
450305;flight
516647;free_bag
510890;free_bag
533617;free_bag
526668;free_meal
518127;hotel
554202;free_bag
526471;hotel
574603;hotel
518956;hotel
515778;hotel
591003;hotel
507557;free_bag
513860;free_bag
546587;free_bag
531386;free_bag
575774;free_meal
562108;free_meal
513237;free_meal
546756;free_meal
580077;free_meal
559407;flight
595284;flight
517675;free_bag
568716;free_bag
439052;flight
520152;free_bag
513093;hotel
555478;flight
571363;free_bag
497615;free_bag
595026;free_bag
520877;free_meal
570782;flight
575677;flight
533859;flight
577915;free_bag
531016;hotel
631201;hotel
524043;hotel
676762;hotel
555850;free_bag
513259;free_bag
549710;hotel
548967;free_bag
493718;hotel
547862;free_bag
521293;hotel
628570;flight
607280;flight
421700;flight
579792;flight
522639;flight
564306;hotel
562398;flight
535906;flight
531989;flight
576136;hotel
450615;flight
422066;free_bag
149058;flight
586124;hotel
508848;free_bag
521986;free_bag
512418;free_meal
549116;free_meal
580971;free_meal
528421;flight
586876;flight
547512;free_bag
510537;free_bag
522513;free_bag
554413;flight
751545;hotel
532387;free_bag
511314;free_bag
546256;flight
549850;flight
510582;hotel
592598;free_bag
563773;hotel
439363;free_bag
608296;hotel
568105;flight
509626;hotel
512974;hotel
509098;hotel
549190;free_bag
521331;cancellation
517330;free_bag
531031;free_bag
566614;free_bag
504133;free_bag
429345;free_meal
545247;free_meal
508497;free_meal
547100;free_bag
543339;free_bag
511936;free_bag
557692;free_bag
527564;free_bag
551718;free_bag
523146;flight
565114;free_bag
616789;free_bag
589884;free_bag
527783;free_bag
513796;free_bag
547836;free_meal
548978;hotel
518015;hotel
623691;hotel
565365;free_bag
540718;free_bag
536228;free_meal
547617;free_meal
510163;free_bag
513089;hotel
522445;free_meal
378565;flight
540924;free_meal
518716;hotel
570930;hotel
528688;free_meal
529677;free_meal
568064;free_bag
526367;free_bag
545755;hotel
517033;hotel
517445;free_bag
521818;free_bag
602478;cancellation
541999;free_meal
527130;hotel
512190;free_meal
513317;flight
561288;cancellation
583955;cancellation
603341;cancellation
618230;cancellation
656626;cancellation
555030;cancellation
524098;cancellation
529420;cancellation
539307;cancellation
509052;cancellation
546470;cancellation
442484;free_meal
583134;free_meal
566682;free_meal
523787;free_meal
530379;free_meal
521884;free_meal
520770;free_meal
540094;free_meal
458919;free_meal
478291;free_meal
581577;free_meal
514071;free_meal
539460;free_meal
515271;free_meal
527326;flight
451291;flight
510558;free_bag
705310;free_meal
513956;free_meal
534798;free_meal
564604;free_meal
509411;free_meal
602433;free_meal
481292;free_meal
571819;free_meal
524038;free_meal
587754;free_bag
490608;free_bag
514384;free_meal
552763;free_meal
560897;free_meal
613921;free_meal
579829;free_meal
562010;free_meal
448295;free_meal
533283;free_meal
562894;free_meal
628023;free_meal
631970;free_meal
442833;free_meal
520277;free_meal
539146;free_meal
546612;free_meal
551549;free_meal
527824;free_meal
549623;hotel
317688;free_meal
609868;free_meal
586850;free_meal
546061;hotel
624913;free_meal
468808;free_meal
483603;free_meal
531144;hotel
509516;hotel
474951;free_meal
513826;flight
471161;free_bag
517743;free_meal
523717;hotel
637687;free_meal
613275;hotel
526900;hotel
523686;hotel
565070;free_meal
458855;free_meal
519725;free_meal
511587;free_bag
618881;free_bag
520491;free_bag
510779;free_meal
229330;free_meal
619615;free_meal
539384;free_meal
668677;free_meal
536656;flight
512610;free_meal
576272;free_meal
449804;free_meal
519961;free_meal
536066;free_meal
550871;free_meal
581901;flight
534608;flight
540527;flight
611954;hotel
565768;free_bag
600018;hotel
651269;free_meal
561033;free_bag
548109;free_meal
531568;free_meal
691546;hotel
502847;free_meal
652040;flight
556744;flight
513347;flight
549714;flight
517571;flight
538197;flight
543352;flight
557314;flight
518747;flight
526297;free_meal
504669;free_bag
533550;free_meal
666718;hotel
562641;hotel
497915;hotel
497678;hotel
702595;hotel
512848;hotel
563162;free_meal
534607;free_bag
491930;free_bag
556391;free_bag
596820;free_bag
187212;free_meal
330893;free_meal
513582;free_meal
583070;free_meal
536763;free_meal
524909;free_meal
499461;free_meal
519412;free_meal
527467;free_meal
540597;free_meal
563410;free_meal
569203;free_meal
600011;free_meal
777366;free_meal
549611;hotel
662010;flight
533575;flight
549515;hotel
586038;hotel
511862;hotel
526540;hotel
513555;free_meal
579404;free_meal
521607;flight
557932;flight
559368;free_bag
513103;flight
726953;flight
541505;flight
569754;flight
566702;hotel
511739;free_bag
501817;free_meal
530810;free_meal
519695;free_meal
543668;hotel
520497;flight
639510;flight
614033;flight
533542;flight
482744;free_bag
520530;hotel
421870;free_bag
560367;hotel
521298;hotel
607350;hotel
641537;hotel
403881;free_bag
617458;free_meal
489730;free_meal
491175;free_meal
527393;free_meal
574071;free_meal
508946;free_meal
519596;free_meal
527344;free_meal
545771;free_meal
592082;free_meal
551042;flight
573378;free_meal
550222;free_bag
583499;free_bag
516053;flight
537671;free_bag
437549;hotel
567885;free_bag
512301;free_bag
535495;free_bag
518865;free_meal
538167;free_meal
557033;free_meal
524607;free_meal
590905;flight
531143;flight
537770;hotel
443652;free_bag
510179;free_meal
514132;free_meal
590442;free_meal
571200;flight
524412;hotel
483480;hotel
511326;flight
564377;flight
511093;flight
532073;flight
530421;flight
574885;flight
534895;flight
559782;hotel
526365;free_bag
542277;free_bag
514682;flight
530365;hotel
516089;flight
496382;free_bag
545865;hotel
525415;hotel
561896;hotel
453143;hotel
545011;hotel
527046;hotel
481622;hotel
581091;hotel
519430;hotel
592132;free_bag
499038;free_bag
581412;free_bag
618780;free_bag
616461;free_meal
488410;free_meal
511160;free_meal
539283;free_meal
548560;free_meal
595171;free_meal
533291;free_bag
549482;hotel
508857;free_meal
563489;flight
541112;free_bag
583297;flight
571084;flight
525789;hotel
512628;hotel
552414;hotel
515891;hotel
520719;free_meal
569792;free_meal
552661;hotel
489992;hotel
559712;free_bag
504786;free_bag
390811;free_bag
599348;free_meal
538214;free_meal
543114;hotel
654259;free_bag
519211;free_bag
587538;flight
474546;hotel
550805;flight
521185;hotel
460072;hotel
582038;free_bag
500078;free_bag
713557;free_bag
498857;free_bag
587577;free_meal
577410;hotel
545936;hotel
517061;free_bag
563315;hotel
527082;hotel
563544;hotel
537818;free_bag
586953;free_bag
577984;free_meal
519117;flight
575459;flight
570226;free_bag
513126;flight
454920;flight
518480;free_bag
544747;hotel
473332;hotel
551665;flight
511803;hotel
511126;hotel
527508;free_bag
529050;free_bag
530665;free_bag
550459;free_bag
101486;free_meal
536893;free_meal
569920;free_meal
564312;flight
501794;hotel
456226;free_bag
581005;free_bag
546648;flight
506234;free_bag
563592;flight
646455;free_bag
589162;hotel
510170;hotel
511142;free_bag
679066;free_bag
514275;free_bag
536574;flight
513967;flight
530811;free_bag
520821;free_bag
524861;free_bag
549320;free_meal
605439;free_meal
531204;flight
566196;flight
546900;flight
522687;free_bag
535135;free_bag
566008;hotel
550017;hotel
536691;flight
609243;free_bag
510195;flight
442718;flight
529513;flight
547458;hotel
542015;free_bag
520256;hotel
588919;free_bag
571001;cancellation
543008;free_bag
510805;free_bag
509024;free_bag
559995;free_bag
515854;free_meal
536034;free_meal
537860;free_meal
589171;free_meal
579950;flight
605776;free_bag
563735;flight
548222;free_bag
539426;free_bag
560065;flight
467007;free_bag
541972;free_bag
529801;free_bag
550442;free_meal
413128;flight
513611;flight
548190;free_bag
537580;hotel
529831;free_bag
517735;flight
533773;flight
519774;hotel
617994;hotel
547825;free_bag
561326;free_bag
489852;free_bag
530833;free_bag
519885;free_bag
548093;free_meal
533598;flight
569817;hotel
542358;free_meal
568486;flight
513791;flight
517633;hotel
552597;free_bag
438839;flight
585882;free_bag
474261;free_bag
517787;free_bag
530739;free_bag
559468;free_bag
527750;free_meal
448154;free_meal
604136;free_meal
512271;flight
556673;free_bag
602925;free_bag
507207;free_meal
555203;free_meal
566964;hotel
516579;free_bag
571233;flight
509603;hotel
514395;hotel
689624;hotel
498298;free_bag
525806;free_bag
515306;free_bag
581666;free_bag
567243;free_bag
618392;free_bag
553208;free_meal
533537;flight
601104;free_bag
519014;hotel
516593;hotel
508050;flight
504892;hotel
559432;free_bag
539542;free_meal
553245;free_meal
541906;free_bag
518694;free_meal
576370;cancellation
568605;hotel
563588;flight
612812;hotel
511140;flight
546774;free_bag
423413;free_meal
547693;free_bag
562888;cancellation
588560;cancellation
595690;cancellation
616734;cancellation
484342;cancellation
462894;free_bag
535983;free_bag
542482;free_bag
566996;free_bag
513509;free_bag
495592;cancellation
515516;cancellation
515634;cancellation
522911;cancellation
529284;cancellation
538463;cancellation
539493;cancellation
542857;cancellation
551908;cancellation
558852;cancellation
559465;cancellation
534825;cancellation
605943;cancellation
526490;free_meal
599657;free_meal
567563;free_meal
515947;free_meal
502826;free_meal
539868;free_meal
546121;free_meal
559226;free_meal
518971;free_meal
520327;free_meal
619918;free_meal
471186;free_meal
435669;free_meal
514515;free_meal
516420;free_meal
546224;free_meal
361759;free_meal
501735;free_meal
526084;free_meal
509635;free_meal
517825;free_meal
559901;free_meal
565419;free_meal
548120;free_meal
538680;free_meal
780167;free_meal
515258;free_meal
515398;free_bag
554284;free_meal
446473;hotel
586312;free_meal
562209;free_meal
560078;free_meal
604388;free_bag
463867;free_meal
530666;free_meal
581685;free_meal
582636;free_meal
633195;free_meal
652527;free_meal
679442;free_meal
405305;free_meal
506250;free_meal
540319;free_meal
532623;free_meal
578164;free_meal
579707;free_meal
427426;free_meal
505289;free_meal
489096;free_meal
570625;free_meal
512589;free_meal
576833;free_meal
454661;free_meal
571643;free_meal
563507;free_meal
438406;free_meal
715059;hotel
574909;free_meal
476535;free_meal
510022;free_meal
568101;free_meal
510676;free_meal
527141;free_meal
550904;free_meal
520804;flight
530743;free_bag
515908;hotel
578929;free_meal
543165;free_meal
508360;free_meal
562869;free_meal
635790;free_meal
359653;hotel
543437;hotel
631993;hotel
538788;free_meal
556119;free_meal
504320;free_meal
534957;free_meal
594406;free_meal
594892;free_meal
559148;free_meal
531027;free_bag
546740;free_meal
505680;free_meal
483483;free_meal
521587;free_meal
608764;free_meal
634824;free_meal
538131;free_meal
584134;free_meal
533155;hotel
621081;flight
552384;free_meal
492209;hotel
679040;free_meal
622813;free_meal
478801;free_meal
542383;free_meal
523271;free_meal
518347;free_meal
595587;free_meal
596732;free_meal
647674;hotel
539135;free_meal
543666;free_meal
537904;free_bag
535912;free_meal
533492;flight
559107;flight
508240;flight
583483;flight
643359;flight
565109;flight
643645;flight
541357;flight
510972;flight
523511;flight
555193;flight
520619;free_bag
519392;free_bag
529768;flight
509841;flight
543074;flight
510494;flight
529436;flight
528929;flight
592399;free_meal
509324;hotel
519957;free_bag
541176;hotel
520902;free_bag
499475;free_meal
512302;hotel
633314;hotel
542189;hotel
547266;hotel
535149;free_bag
552363;hotel
512691;hotel
567682;hotel
552487;hotel
576040;free_meal
590954;free_meal
605096;free_bag
359080;free_bag
431337;free_bag
512587;free_bag
525405;free_bag
528330;free_bag
551430;free_bag
626329;free_meal
588355;free_meal
399218;free_meal
399799;free_meal
445515;free_meal
500196;free_meal
531994;free_meal
565280;free_meal
510104;free_meal
590429;free_meal
592886;free_meal
456318;free_meal
513289;free_meal
531777;free_meal
567448;free_meal
586077;free_meal
574104;flight
543497;flight
552613;flight
598233;flight
400582;flight
538608;flight
522476;free_bag
538432;free_meal
348817;free_meal
659161;free_meal
539209;hotel
514324;flight
547776;hotel
511697;hotel
553231;hotel
593020;hotel
527987;free_meal
540580;free_meal
507773;free_meal
524628;free_meal
529734;free_bag
521658;free_meal
502435;flight
519955;flight
521992;flight
516972;hotel
735029;flight
544043;hotel
657591;hotel
529940;free_bag
546485;free_bag
582482;free_bag
510243;free_meal
520708;free_meal
530383;free_meal
507435;free_meal
539936;free_meal
541672;free_meal
639554;free_meal
539338;free_meal
534333;free_meal
570945;free_meal
523819;hotel
441982;flight
572609;flight
475467;hotel
533613;hotel
552944;hotel
526959;free_bag
536622;free_meal
474980;free_meal
498199;free_meal
529501;flight
536672;flight
539883;free_bag
414128;hotel
554141;hotel
555301;free_bag
530881;free_meal
343928;flight
519799;flight
585946;flight
620394;free_bag
401245;flight
627617;flight
526789;hotel
582995;flight
506130;hotel
552904;hotel
499379;hotel
510618;hotel
481554;hotel
528158;hotel
509713;hotel
539648;free_bag
653838;free_bag
517819;free_bag
523938;free_bag
535365;free_meal
539519;free_meal
667916;free_meal
526855;free_meal
526154;free_meal
554609;free_meal
597498;free_meal
551804;hotel
512835;hotel
562832;flight
524926;flight
574279;free_bag
511943;hotel
527187;hotel
542976;free_bag
586006;free_bag
518516;free_bag
404879;free_meal
539794;flight
540557;flight
510452;flight
760304;flight
528999;flight
507431;hotel
539558;hotel
530649;free_bag
591155;free_bag
525879;free_bag
533846;free_bag
646933;free_bag
564596;free_bag
521609;free_bag
669348;free_meal
539304;free_meal
509598;flight
535398;flight
512780;hotel
532215;hotel
503277;free_bag
541389;free_bag
484418;free_bag
525529;free_bag
698291;free_bag
663017;hotel
600886;hotel
494590;hotel
549367;flight
517403;hotel
526179;free_bag
101961;flight
534688;hotel
523612;free_meal
514370;flight
565935;flight
523098;flight
559846;hotel
566625;hotel
541249;hotel
547070;hotel
552809;hotel
512303;hotel
632988;hotel
540455;hotel
482264;hotel
609102;free_bag
569180;free_bag
514342;free_bag
514944;free_bag
525842;free_bag
540253;free_bag
566489;free_bag
579547;free_bag
522800;free_bag
536810;free_bag
593536;free_bag
523710;free_bag
532810;free_bag
559863;free_bag
541352;free_bag
600351;free_bag
523301;free_meal
661639;free_meal
514892;hotel
550460;hotel
521720;hotel
578938;free_bag
560854;free_bag
539912;free_bag
555796;free_meal
535746;flight
516528;flight
698573;flight
545634;flight
514867;free_meal
566152;flight
514457;flight
432333;hotel
525734;free_bag
542334;free_bag
530625;free_bag
531857;free_bag
548587;free_bag
388328;hotel
539414;hotel
553607;hotel
380757;hotel
407275;free_bag
517596;free_bag
513659;free_meal
526102;flight
568167;flight
533990;flight
521997;free_meal
593632;flight
628033;flight
568060;flight
489785;flight
594914;hotel
464673;free_bag
541540;flight
581438;free_bag
519089;free_bag
496273;hotel
588414;hotel
523335;hotel
547130;cancellation
472394;free_bag
610226;free_bag
496566;free_bag
515941;free_bag
509681;free_bag
589164;free_bag
588497;free_meal
609262;flight
544449;hotel
540622;flight
555710;free_bag
622248;free_bag
517119;flight
623077;flight
561642;hotel
533378;free_bag
545510;hotel
597029;free_bag
502412;flight
600605;flight
551032;hotel
704870;free_bag
525716;free_bag
536431;flight
514638;flight
510822;hotel
599335;flight
572578;flight
573427;free_bag
598691;flight
610806;hotel
600057;hotel
540138;hotel
575092;cancellation
535595;free_bag
559194;free_bag
521109;free_bag
543885;free_meal
583336;free_meal
667981;free_meal
600690;flight
523513;flight
586762;flight
556887;hotel
579275;flight
533327;flight
510164;flight
560949;free_bag
228872;free_bag
526372;free_bag
575419;hotel
559918;free_bag
596856;free_bag
573988;free_meal
557134;hotel
550426;flight
567052;hotel
433339;free_bag
519171;free_bag
530949;free_bag
543428;free_meal
548474;free_meal
562032;hotel
528522;free_bag
569779;free_meal
526221;flight
512904;free_bag
507753;free_bag
413340;free_bag
583612;free_bag
514876;free_meal
518925;free_meal
537400;free_meal
573249;hotel
523619;hotel
614111;hotel
519248;free_bag
610280;cancellation
510393;free_meal
526950;free_bag
477805;free_meal
537507;free_meal
509157;free_meal
524046;free_bag
588507;hotel
523800;hotel
513438;free_bag
534474;free_bag
527396;flight
543660;free_bag
550887;free_meal
561013;free_bag
608478;free_bag
600265;free_meal
216796;free_bag
510112;free_bag
542874;free_bag
449980;flight
523299;cancellation
666292;free_bag
522624;hotel
614793;flight
616692;flight
512704;flight
577643;cancellation
582002;cancellation
583190;cancellation
586257;cancellation
611031;cancellation
632866;cancellation
644639;cancellation
685958;cancellation
688312;cancellation
707402;cancellation
743151;cancellation
596559;free_bag
527536;free_bag
547997;free_bag
561707;free_bag
647597;free_bag
486268;cancellation
512397;cancellation
514289;cancellation
514684;cancellation
515514;cancellation
517622;cancellation
520561;cancellation
521187;cancellation
530633;cancellation
530672;cancellation
534586;cancellation
544333;cancellation
545264;cancellation
549608;cancellation
552302;cancellation
555187;cancellation
559461;cancellation
509638;cancellation
574794;free_meal
518639;free_meal
549992;free_meal
444387;free_meal
516144;free_meal
562042;free_meal
568121;free_meal
590471;free_meal
617125;free_meal
525864;free_meal
535896;free_meal
553805;free_meal
574419;free_meal
652416;free_meal
505771;free_meal
514261;hotel
665329;free_meal
517486;free_meal
494374;free_meal
562315;free_meal
511916;free_meal
632239;free_meal
568086;free_meal
528411;free_meal
521309;free_meal
576541;free_meal
537725;free_meal
550134;free_meal
514689;free_meal
522441;free_meal
447737;free_meal
508973;free_bag
490517;free_meal
592372;free_meal
502875;free_meal
528242;free_meal
434238;free_meal
514660;free_meal
536604;free_meal
562362;free_meal
600930;free_meal
517871;free_meal
520063;free_meal
550300;free_meal
564252;flight
555894;flight
536086;free_meal
575299;free_meal
380874;hotel
485149;free_meal
602323;flight
668172;flight
544595;hotel
618308;hotel
659664;free_meal
609800;free_bag
591097;hotel
519205;free_meal
518867;free_meal
548037;free_meal
582343;free_meal
616518;free_meal
518211;free_meal
512999;free_meal
517548;free_meal
528826;free_meal
661697;free_meal
530468;free_meal
518012;free_meal
538306;free_meal
600750;free_meal
508367;flight
511542;flight
480877;hotel
533248;free_bag
565251;hotel
544480;hotel
623815;free_meal
226367;free_meal
659832;hotel
479254;hotel
541967;free_meal
548488;free_meal
539917;free_meal
537414;free_meal
531739;hotel
554956;free_bag
519357;free_meal
651201;hotel
645685;hotel
573379;hotel
742639;flight
613874;flight
578872;flight
588732;flight
522585;hotel
511122;flight
801660;flight
530719;flight
503945;flight
573373;flight
529249;flight
588893;flight
541061;free_bag
616222;hotel
519059;hotel
546509;hotel
518219;flight
614311;free_bag
617052;hotel
514133;free_meal
334787;free_meal
582828;hotel
432637;hotel
547606;hotel
543304;hotel
551473;hotel
620453;free_bag
507617;free_bag
528248;free_bag
560273;free_meal
619983;cancellation
354260;free_bag
499634;free_bag
512831;free_bag
514589;free_bag
543716;free_bag
545345;free_bag
665676;free_meal
475531;free_meal
557921;free_meal
488974;free_meal
534903;free_meal
566432;free_meal
516004;free_meal
526495;free_meal
563956;free_meal
585595;free_meal
593401;free_meal
486454;free_meal
544749;free_meal
578088;free_meal
583016;free_meal
627041;free_meal
756434;free_meal
601673;flight
577930;hotel
515727;hotel
494680;hotel
606648;free_meal
551967;flight
559473;flight
380434;flight
519595;flight
544513;free_bag
511379;free_bag
675053;flight
539012;hotel
569364;hotel
454430;hotel
580658;hotel
530213;free_meal
624636;free_meal
515586;free_meal
569466;free_meal
518866;free_meal
524668;free_bag
578824;free_meal
495386;flight
518348;flight
474464;free_bag
584531;flight
490358;free_bag
571525;flight
377411;flight
591599;free_bag
655300;free_bag
524929;hotel
714504;hotel
515901;hotel
505747;free_bag
544367;free_meal
501087;free_meal
552535;free_meal
573122;free_meal
556841;free_meal
679611;flight
537373;hotel
532361;flight
551331;free_bag
532823;flight
505713;flight
671975;hotel
691334;free_meal
556019;free_meal
523228;flight
252835;flight
560733;free_bag
529406;free_bag
570837;free_meal
517212;free_meal
539221;hotel
515274;free_meal
634795;flight
536387;hotel
525684;hotel
558682;hotel
577598;flight
530298;flight
283325;flight
514206;free_bag
586672;flight
402978;flight
544444;flight
512060;free_bag
692510;hotel
485260;hotel
540733;hotel
603715;hotel
524739;free_bag
538279;hotel
514023;hotel
540974;free_bag
567548;free_bag
513721;free_bag
544414;free_bag
516739;free_meal
520411;free_meal
533123;free_meal
564616;free_meal
499028;free_meal
518406;free_meal
548256;free_meal
553754;free_meal
573720;free_meal
531844;free_meal
546282;free_meal
557298;free_meal
565902;free_meal
582664;free_meal
583623;free_meal
595624;free_meal
619218;free_meal
624258;free_meal
689374;free_meal
635442;hotel
508849;free_meal
506611;free_meal
524473;flight
597010;flight
524031;flight
528193;hotel
507133;free_bag
630097;free_bag
516351;free_bag
528995;free_meal
509453;free_meal
518870;free_meal
583446;flight
651193;free_bag
590163;flight
606862;free_bag
528777;flight
590400;hotel
558204;flight
525056;hotel
557851;free_bag
606568;hotel
537212;hotel
567558;hotel
631448;cancellation
441200;free_bag
547483;free_bag
517205;free_bag
582320;free_meal
684806;free_meal
441457;hotel
524080;flight
445351;hotel
486366;free_bag
624198;free_bag
566881;flight
607028;flight
586732;free_bag
521192;flight
543826;flight
521963;flight
565510;flight
506675;flight
556904;flight
528281;hotel
555600;hotel
587483;hotel
516833;hotel
594123;hotel
560870;hotel
533716;hotel
588391;hotel
513917;hotel
518041;hotel
561386;hotel
514951;free_bag
516516;free_bag
572591;free_bag
585915;free_bag
498574;free_bag
531789;free_bag
476270;free_bag
520244;free_bag
532650;free_bag
551241;free_bag
792549;free_bag
558513;free_meal
510490;free_meal
524940;free_meal
544497;free_meal
491706;free_meal
511764;free_meal
645933;free_meal
555770;hotel
509359;hotel
487954;free_bag
602946;free_meal
458814;flight
175032;hotel
547613;free_meal
526729;flight
638576;flight
511712;hotel
264470;flight
532388;hotel
684543;hotel
594410;free_bag
535081;free_bag
541878;free_bag
594503;free_bag
513844;free_bag
517931;hotel
547792;flight
590922;flight
205044;flight
550754;flight
349132;hotel
553361;free_bag
558987;free_bag
519554;free_bag
527109;free_bag
593385;free_bag
547823;free_meal
522748;hotel
521925;flight
540029;free_bag
485894;flight
590558;hotel
559787;hotel
572538;hotel
533975;hotel
657629;hotel
520265;hotel
594875;cancellation
600163;cancellation
686445;cancellation
464080;free_bag
542843;free_bag
519446;free_bag
553559;free_bag
606060;free_bag
669356;free_bag
531373;free_bag
542850;free_bag
510545;free_meal
540653;free_meal
520558;free_meal
525106;free_meal
557492;free_meal
466205;free_bag
561503;flight
512010;hotel
559324;hotel
521152;free_meal
592929;flight
659744;hotel
518044;free_bag
415581;free_bag
537861;free_meal
541084;hotel
541700;flight
563731;flight
520311;free_bag
493177;hotel
524849;hotel
510239;hotel
625398;hotel
528580;free_bag
618343;cancellation
558394;free_bag
591381;free_bag
555852;free_bag
536995;free_bag
494630;free_meal
511608;free_meal
535600;free_meal
522427;flight
523454;hotel
512495;free_bag
551990;free_meal
521408;flight
580944;hotel
526332;free_bag
509552;free_bag
546728;free_bag
608820;free_bag
523845;flight
556111;hotel
528829;free_bag
554961;free_bag
526303;free_meal
562338;free_bag
549235;hotel
563201;free_meal
